frame,time,joint,pitch_deg,yaw_deg,roll_deg,root_tx,root_ty,root_tz
0,0.0,mixamorig:Hips,2.1e-05,3e-06,-0.000113,6e-06,104.27047,1.554256
0,0.0,mixamorig:Spine,2e-06,-3e-06,8.4e-05,6e-06,104.27047,1.554256
0,0.0,mixamorig:Spine1,-0.0,0.0,-0.0,6e-06,104.27047,1.554256
0,0.0,mixamorig:Spine2,-0.0,0.0,-0.0,6e-06,104.27047,1.554256
0,0.0,mixamorig:Neck,0.0,-0.0,-0.0,6e-06,104.27047,1.554256
0,0.0,mixamorig:Head,-0.0,-0.0,0.0,6e-06,104.27047,1.554256
0,0.0,mixamorig:HeadTop_End,-0.0,-0.0,-0.0,6e-06,104.27047,1.554256
0,0.0,mixamorig:RightShoulder,5e-06,3e-06,-2.3e-05,6e-06,104.27047,1.554256
0,0.0,mixamorig:RightArm,-5.2e-05,3e-05,1.1e-05,6e-06,104.27047,1.554256
0,0.0,mixamorig:RightForeArm,-1e-05,1e-06,-3e-06,6e-06,104.27047,1.554256
0,0.0,mixamorig:RightHand,-0.000321,-4.4e-05,1e-05,6e-06,104.27047,1.554256
0,0.0,mixamorig:RightHandThumb1,0.314112,-0.720934,-0.172575,6e-06,104.27047,1.554256
0,0.0,mixamorig:RightHandThumb2,-0.432457,0.981326,0.240527,6e-06,104.27047,1.554256
0,0.0,mixamorig:RightHandThumb3,-0.323118,0.728901,0.173694,6e-06,104.27047,1.554256
0,0.0,mixamorig:RightHandThumb4,1e-06,1e-06,3e-06,6e-06,104.27047,1.554256
0,0.0,mixamorig:RightHandIndex1,-7e-06,-0.018787,0.000103,6e-06,104.27047,1.554256
0,0.0,mixamorig:RightHandIndex2,5e-06,0.029297,-7e-06,6e-06,104.27047,1.554256
0,0.0,mixamorig:RightHandIndex3,-5e-06,-0.010093,-3e-06,6e-06,104.27047,1.554256
0,0.0,mixamorig:RightHandIndex4,0.0,0.0,-0.0,6e-06,104.27047,1.554256
0,0.0,mixamorig:RightHandMiddle1,-4e-06,-0.057494,0.00011,6e-06,104.27047,1.554256
0,0.0,mixamorig:RightHandMiddle2,-1e-06,0.097407,-1e-05,6e-06,104.27047,1.554256
0,0.0,mixamorig:RightHandMiddle3,2e-06,-0.0369,-3e-06,6e-06,104.27047,1.554256
0,0.0,mixamorig:RightHandMiddle4,-0.0,0.0,-0.0,6e-06,104.27047,1.554256
0,0.0,mixamorig:RightHandRing1,-0.0,0.017917,-0.0,6e-06,104.27047,1.554256
0,0.0,mixamorig:RightHandRing2,-4e-06,-0.02539,-3e-06,6e-06,104.27047,1.554256
0,0.0,mixamorig:RightHandRing3,3e-06,-0.01291,3e-06,6e-06,104.27047,1.554256
0,0.0,mixamorig:RightHandRing4,0.0,0.0,0.0,6e-06,104.27047,1.554256
0,0.0,mixamorig:RightHandPinky1,0.0,0.05962,-0.000517,6e-06,104.27047,1.554256
0,0.0,mixamorig:RightHandPinky2,1e-06,0.097,1.7e-05,6e-06,104.27047,1.554256
0,0.0,mixamorig:RightHandPinky3,-4e-06,-0.056907,3e-06,6e-06,104.27047,1.554256
0,0.0,mixamorig:RightHandPinky4,-0.0,0.0,-0.0,6e-06,104.27047,1.554256
0,0.0,mixamorig:LeftShoulder,-7e-06,-2e-06,-1.5e-05,6e-06,104.27047,1.554256
0,0.0,mixamorig:LeftArm,2e-06,0.000103,0.000118,6e-06,104.27047,1.554256
0,0.0,mixamorig:LeftForeArm,-7e-06,-7e-06,7e-06,6e-06,104.27047,1.554256
0,0.0,mixamorig:LeftHand,2e-05,-8.9e-05,0.0,6e-06,104.27047,1.554256
0,0.0,mixamorig:LeftHandThumb1,0.271163,0.622431,0.149618,6e-06,104.27047,1.554256
0,0.0,mixamorig:LeftHandThumb2,-0.380683,-0.867292,-0.214332,6e-06,104.27047,1.554256
0,0.0,mixamorig:LeftHandThumb3,-0.28044,-0.641565,-0.159358,6e-06,104.27047,1.554256
0,0.0,mixamorig:LeftHandThumb4,-0.0,2e-06,-4e-06,6e-06,104.27047,1.554256
0,0.0,mixamorig:LeftHandIndex1,1.2e-05,-0.005107,9.3e-05,6e-06,104.27047,1.554256
0,0.0,mixamorig:LeftHandIndex2,-8e-06,0.012007,1.4e-05,6e-06,104.27047,1.554256
0,0.0,mixamorig:LeftHandIndex3,-2e-06,-0.0076,-3e-06,6e-06,104.27047,1.554256
0,0.0,mixamorig:LeftHandIndex4,-0.0,-0.0,0.0,6e-06,104.27047,1.554256
0,0.0,mixamorig:LeftHandMiddle1,3e-06,-0.0036,-7e-06,6e-06,104.27047,1.554256
0,0.0,mixamorig:LeftHandMiddle2,-5e-06,0.0024,7e-06,6e-06,104.27047,1.554256
0,0.0,mixamorig:LeftHandMiddle3,1.2e-05,0.0024,-0.0,6e-06,104.27047,1.554256
0,0.0,mixamorig:LeftHandMiddle4,0.0,-0.0,-0.0,6e-06,104.27047,1.554256
0,0.0,mixamorig:LeftHandRing1,7e-06,0.0007,9.7e-05,6e-06,104.27047,1.554256
0,0.0,mixamorig:LeftHandRing2,-5e-06,0.0,-3e-06,6e-06,104.27047,1.554256
0,0.0,mixamorig:LeftHandRing3,1e-05,1.4e-05,-3e-06,6e-06,104.27047,1.554256
0,0.0,mixamorig:LeftHandRing4,0.0,-0.0,-0.0,6e-06,104.27047,1.554256
0,0.0,mixamorig:LeftHandPinky1,1.3e-05,0.2343,-0.000586,6e-06,104.27047,1.554256
0,0.0,mixamorig:LeftHandPinky2,-2e-06,-0.024114,8.6e-05,6e-06,104.27047,1.554256
0,0.0,mixamorig:LeftHandPinky3,3e-06,-0.007673,-1e-05,6e-06,104.27047,1.554256
0,0.0,mixamorig:LeftHandPinky4,0.0,-0.0,-0.0,6e-06,104.27047,1.554256
0,0.0,mixamorig:RightUpLeg,-0.077008,-3e-06,8e-05,6e-06,104.27047,1.554256
0,0.0,mixamorig:RightLeg,0.153719,-0.0,-0.0,6e-06,104.27047,1.554256
0,0.0,mixamorig:RightFoot,-0.076703,0.0,-2e-06,6e-06,104.27047,1.554256
0,0.0,mixamorig:RightToeBase,5e-06,-0.0,-0.0,6e-06,104.27047,1.554256
0,0.0,mixamorig:RightToe_End,-0.0,0.0,-0.0,6e-06,104.27047,1.554256
0,0.0,mixamorig:LeftUpLeg,-0.074517,-3e-06,8.1e-05,6e-06,104.27047,1.554256
0,0.0,mixamorig:LeftLeg,0.14883,2e-06,0.0,6e-06,104.27047,1.554256
0,0.0,mixamorig:LeftFoot,-0.074309,0.0,-2e-06,6e-06,104.27047,1.554256
0,0.0,mixamorig:LeftToeBase,5e-06,-0.0,-0.0,6e-06,104.27047,1.554256
0,0.0,mixamorig:LeftToe_End,3e-06,0.0,-0.0,6e-06,104.27047,1.554256
1,0.033333,mixamorig:Hips,2.1e-05,3e-06,-0.000113,6e-06,104.27047,1.554256
1,0.033333,mixamorig:Spine,2e-06,-3e-06,8.4e-05,6e-06,104.27047,1.554256
1,0.033333,mixamorig:Spine1,-0.0,0.0,-0.0,6e-06,104.27047,1.554256
1,0.033333,mixamorig:Spine2,-0.0,0.0,-0.0,6e-06,104.27047,1.554256
1,0.033333,mixamorig:Neck,0.0,-0.0,-0.0,6e-06,104.27047,1.554256
1,0.033333,mixamorig:Head,-0.0,-0.0,0.0,6e-06,104.27047,1.554256
1,0.033333,mixamorig:HeadTop_End,-0.0,-0.0,-0.0,6e-06,104.27047,1.554256
1,0.033333,mixamorig:RightShoulder,5e-06,3e-06,-2.3e-05,6e-06,104.27047,1.554256
1,0.033333,mixamorig:RightArm,-5.2e-05,3e-05,1.1e-05,6e-06,104.27047,1.554256
1,0.033333,mixamorig:RightForeArm,-1e-05,1e-06,-3e-06,6e-06,104.27047,1.554256
1,0.033333,mixamorig:RightHand,-0.000321,-4.4e-05,1e-05,6e-06,104.27047,1.554256
1,0.033333,mixamorig:RightHandThumb1,0.314112,-0.720934,-0.172575,6e-06,104.27047,1.554256
1,0.033333,mixamorig:RightHandThumb2,-0.432457,0.981326,0.240527,6e-06,104.27047,1.554256
1,0.033333,mixamorig:RightHandThumb3,-0.323118,0.728901,0.173694,6e-06,104.27047,1.554256
1,0.033333,mixamorig:RightHandThumb4,1e-06,1e-06,3e-06,6e-06,104.27047,1.554256
1,0.033333,mixamorig:RightHandIndex1,-7e-06,-0.018787,0.000103,6e-06,104.27047,1.554256
1,0.033333,mixamorig:RightHandIndex2,5e-06,0.029297,-7e-06,6e-06,104.27047,1.554256
1,0.033333,mixamorig:RightHandIndex3,-5e-06,-0.010093,-3e-06,6e-06,104.27047,1.554256
1,0.033333,mixamorig:RightHandIndex4,0.0,0.0,-0.0,6e-06,104.27047,1.554256
1,0.033333,mixamorig:RightHandMiddle1,-4e-06,-0.057494,0.00011,6e-06,104.27047,1.554256
1,0.033333,mixamorig:RightHandMiddle2,-1e-06,0.097407,-1e-05,6e-06,104.27047,1.554256
1,0.033333,mixamorig:RightHandMiddle3,2e-06,-0.0369,-3e-06,6e-06,104.27047,1.554256
1,0.033333,mixamorig:RightHandMiddle4,-0.0,0.0,-0.0,6e-06,104.27047,1.554256
1,0.033333,mixamorig:RightHandRing1,-0.0,0.017917,-0.0,6e-06,104.27047,1.554256
1,0.033333,mixamorig:RightHandRing2,-4e-06,-0.02539,-3e-06,6e-06,104.27047,1.554256
1,0.033333,mixamorig:RightHandRing3,3e-06,-0.01291,3e-06,6e-06,104.27047,1.554256
1,0.033333,mixamorig:RightHandRing4,0.0,0.0,0.0,6e-06,104.27047,1.554256
1,0.033333,mixamorig:RightHandPinky1,0.0,0.05962,-0.000517,6e-06,104.27047,1.554256
1,0.033333,mixamorig:RightHandPinky2,1e-06,0.097,1.7e-05,6e-06,104.27047,1.554256
1,0.033333,mixamorig:RightHandPinky3,-4e-06,-0.056907,3e-06,6e-06,104.27047,1.554256
1,0.033333,mixamorig:RightHandPinky4,-0.0,0.0,-0.0,6e-06,104.27047,1.554256
1,0.033333,mixamorig:LeftShoulder,-7e-06,-2e-06,-1.5e-05,6e-06,104.27047,1.554256
1,0.033333,mixamorig:LeftArm,2e-06,0.000103,0.000118,6e-06,104.27047,1.554256
1,0.033333,mixamorig:LeftForeArm,-7e-06,-7e-06,7e-06,6e-06,104.27047,1.554256
1,0.033333,mixamorig:LeftHand,2e-05,-8.9e-05,0.0,6e-06,104.27047,1.554256
1,0.033333,mixamorig:LeftHandThumb1,0.271163,0.622431,0.149618,6e-06,104.27047,1.554256
1,0.033333,mixamorig:LeftHandThumb2,-0.380683,-0.867292,-0.214332,6e-06,104.27047,1.554256
1,0.033333,mixamorig:LeftHandThumb3,-0.28044,-0.641565,-0.159358,6e-06,104.27047,1.554256
1,0.033333,mixamorig:LeftHandThumb4,-0.0,2e-06,-4e-06,6e-06,104.27047,1.554256
1,0.033333,mixamorig:LeftHandIndex1,1.2e-05,-0.005107,9.3e-05,6e-06,104.27047,1.554256
1,0.033333,mixamorig:LeftHandIndex2,-8e-06,0.012007,1.4e-05,6e-06,104.27047,1.554256
1,0.033333,mixamorig:LeftHandIndex3,-2e-06,-0.0076,-3e-06,6e-06,104.27047,1.554256
1,0.033333,mixamorig:LeftHandIndex4,-0.0,-0.0,0.0,6e-06,104.27047,1.554256
1,0.033333,mixamorig:LeftHandMiddle1,3e-06,-0.0036,-7e-06,6e-06,104.27047,1.554256
1,0.033333,mixamorig:LeftHandMiddle2,-5e-06,0.0024,7e-06,6e-06,104.27047,1.554256
1,0.033333,mixamorig:LeftHandMiddle3,1.2e-05,0.0024,-0.0,6e-06,104.27047,1.554256
1,0.033333,mixamorig:LeftHandMiddle4,0.0,-0.0,-0.0,6e-06,104.27047,1.554256
1,0.033333,mixamorig:LeftHandRing1,7e-06,0.0007,9.7e-05,6e-06,104.27047,1.554256
1,0.033333,mixamorig:LeftHandRing2,-5e-06,0.0,-3e-06,6e-06,104.27047,1.554256
1,0.033333,mixamorig:LeftHandRing3,1e-05,1.4e-05,-3e-06,6e-06,104.27047,1.554256
1,0.033333,mixamorig:LeftHandRing4,0.0,-0.0,-0.0,6e-06,104.27047,1.554256
1,0.033333,mixamorig:LeftHandPinky1,1.3e-05,0.2343,-0.000586,6e-06,104.27047,1.554256
1,0.033333,mixamorig:LeftHandPinky2,-2e-06,-0.024114,8.6e-05,6e-06,104.27047,1.554256
1,0.033333,mixamorig:LeftHandPinky3,3e-06,-0.007673,-1e-05,6e-06,104.27047,1.554256
1,0.033333,mixamorig:LeftHandPinky4,0.0,-0.0,-0.0,6e-06,104.27047,1.554256
1,0.033333,mixamorig:RightUpLeg,-0.077008,-3e-06,8e-05,6e-06,104.27047,1.554256
1,0.033333,mixamorig:RightLeg,0.153719,-0.0,-0.0,6e-06,104.27047,1.554256
1,0.033333,mixamorig:RightFoot,-0.076703,0.0,-2e-06,6e-06,104.27047,1.554256
1,0.033333,mixamorig:RightToeBase,5e-06,-0.0,-0.0,6e-06,104.27047,1.554256
1,0.033333,mixamorig:RightToe_End,-0.0,0.0,-0.0,6e-06,104.27047,1.554256
1,0.033333,mixamorig:LeftUpLeg,-0.074517,-3e-06,8.1e-05,6e-06,104.27047,1.554256
1,0.033333,mixamorig:LeftLeg,0.14883,2e-06,0.0,6e-06,104.27047,1.554256
1,0.033333,mixamorig:LeftFoot,-0.074309,0.0,-2e-06,6e-06,104.27047,1.554256
1,0.033333,mixamorig:LeftToeBase,5e-06,-0.0,-0.0,6e-06,104.27047,1.554256
1,0.033333,mixamorig:LeftToe_End,3e-06,0.0,-0.0,6e-06,104.27047,1.554256
2,0.066666,mixamorig:Hips,2.1e-05,3e-06,-0.000113,6e-06,104.27047,1.554256
2,0.066666,mixamorig:Spine,2e-06,-3e-06,8.4e-05,6e-06,104.27047,1.554256
2,0.066666,mixamorig:Spine1,-0.0,0.0,-0.0,6e-06,104.27047,1.554256
2,0.066666,mixamorig:Spine2,-0.0,0.0,-0.0,6e-06,104.27047,1.554256
2,0.066666,mixamorig:Neck,0.0,-0.0,-0.0,6e-06,104.27047,1.554256
2,0.066666,mixamorig:Head,-0.0,-0.0,0.0,6e-06,104.27047,1.554256
2,0.066666,mixamorig:HeadTop_End,-0.0,-0.0,-0.0,6e-06,104.27047,1.554256
2,0.066666,mixamorig:RightShoulder,5e-06,3e-06,-2.3e-05,6e-06,104.27047,1.554256
2,0.066666,mixamorig:RightArm,-5.2e-05,3e-05,1.1e-05,6e-06,104.27047,1.554256
2,0.066666,mixamorig:RightForeArm,-1e-05,1e-06,-3e-06,6e-06,104.27047,1.554256
2,0.066666,mixamorig:RightHand,-0.000321,-4.4e-05,1e-05,6e-06,104.27047,1.554256
2,0.066666,mixamorig:RightHandThumb1,0.314112,-0.720934,-0.172575,6e-06,104.27047,1.554256
2,0.066666,mixamorig:RightHandThumb2,-0.432457,0.981326,0.240527,6e-06,104.27047,1.554256
2,0.066666,mixamorig:RightHandThumb3,-0.323118,0.728901,0.173694,6e-06,104.27047,1.554256
2,0.066666,mixamorig:RightHandThumb4,1e-06,1e-06,3e-06,6e-06,104.27047,1.554256
2,0.066666,mixamorig:RightHandIndex1,-7e-06,-0.018787,0.000103,6e-06,104.27047,1.554256
2,0.066666,mixamorig:RightHandIndex2,5e-06,0.029297,-7e-06,6e-06,104.27047,1.554256
2,0.066666,mixamorig:RightHandIndex3,-5e-06,-0.010093,-3e-06,6e-06,104.27047,1.554256
2,0.066666,mixamorig:RightHandIndex4,0.0,0.0,-0.0,6e-06,104.27047,1.554256
2,0.066666,mixamorig:RightHandMiddle1,-4e-06,-0.057494,0.00011,6e-06,104.27047,1.554256
2,0.066666,mixamorig:RightHandMiddle2,-1e-06,0.097407,-1e-05,6e-06,104.27047,1.554256
2,0.066666,mixamorig:RightHandMiddle3,2e-06,-0.0369,-3e-06,6e-06,104.27047,1.554256
2,0.066666,mixamorig:RightHandMiddle4,-0.0,0.0,-0.0,6e-06,104.27047,1.554256
2,0.066666,mixamorig:RightHandRing1,-0.0,0.017917,-0.0,6e-06,104.27047,1.554256
2,0.066666,mixamorig:RightHandRing2,-4e-06,-0.02539,-3e-06,6e-06,104.27047,1.554256
2,0.066666,mixamorig:RightHandRing3,3e-06,-0.01291,3e-06,6e-06,104.27047,1.554256
2,0.066666,mixamorig:RightHandRing4,0.0,0.0,0.0,6e-06,104.27047,1.554256
2,0.066666,mixamorig:RightHandPinky1,0.0,0.05962,-0.000517,6e-06,104.27047,1.554256
2,0.066666,mixamorig:RightHandPinky2,1e-06,0.097,1.7e-05,6e-06,104.27047,1.554256
2,0.066666,mixamorig:RightHandPinky3,-4e-06,-0.056907,3e-06,6e-06,104.27047,1.554256
2,0.066666,mixamorig:RightHandPinky4,-0.0,0.0,-0.0,6e-06,104.27047,1.554256
2,0.066666,mixamorig:LeftShoulder,-7e-06,-2e-06,-1.5e-05,6e-06,104.27047,1.554256
2,0.066666,mixamorig:LeftArm,2e-06,0.000103,0.000118,6e-06,104.27047,1.554256
2,0.066666,mixamorig:LeftForeArm,-7e-06,-7e-06,7e-06,6e-06,104.27047,1.554256
2,0.066666,mixamorig:LeftHand,2e-05,-8.9e-05,0.0,6e-06,104.27047,1.554256
2,0.066666,mixamorig:LeftHandThumb1,0.271163,0.622431,0.149618,6e-06,104.27047,1.554256
2,0.066666,mixamorig:LeftHandThumb2,-0.380683,-0.867292,-0.214332,6e-06,104.27047,1.554256
2,0.066666,mixamorig:LeftHandThumb3,-0.28044,-0.641565,-0.159358,6e-06,104.27047,1.554256
2,0.066666,mixamorig:LeftHandThumb4,-0.0,2e-06,-4e-06,6e-06,104.27047,1.554256
2,0.066666,mixamorig:LeftHandIndex1,1.2e-05,-0.005107,9.3e-05,6e-06,104.27047,1.554256
2,0.066666,mixamorig:LeftHandIndex2,-8e-06,0.012007,1.4e-05,6e-06,104.27047,1.554256
2,0.066666,mixamorig:LeftHandIndex3,-2e-06,-0.0076,-3e-06,6e-06,104.27047,1.554256
2,0.066666,mixamorig:LeftHandIndex4,-0.0,-0.0,0.0,6e-06,104.27047,1.554256
2,0.066666,mixamorig:LeftHandMiddle1,3e-06,-0.0036,-7e-06,6e-06,104.27047,1.554256
2,0.066666,mixamorig:LeftHandMiddle2,-5e-06,0.0024,7e-06,6e-06,104.27047,1.554256
2,0.066666,mixamorig:LeftHandMiddle3,1.2e-05,0.0024,-0.0,6e-06,104.27047,1.554256
2,0.066666,mixamorig:LeftHandMiddle4,0.0,-0.0,-0.0,6e-06,104.27047,1.554256
2,0.066666,mixamorig:LeftHandRing1,7e-06,0.0007,9.7e-05,6e-06,104.27047,1.554256
2,0.066666,mixamorig:LeftHandRing2,-5e-06,0.0,-3e-06,6e-06,104.27047,1.554256
2,0.066666,mixamorig:LeftHandRing3,1e-05,1.4e-05,-3e-06,6e-06,104.27047,1.554256
2,0.066666,mixamorig:LeftHandRing4,0.0,-0.0,-0.0,6e-06,104.27047,1.554256
2,0.066666,mixamorig:LeftHandPinky1,1.3e-05,0.2343,-0.000586,6e-06,104.27047,1.554256
2,0.066666,mixamorig:LeftHandPinky2,-2e-06,-0.024114,8.6e-05,6e-06,104.27047,1.554256
2,0.066666,mixamorig:LeftHandPinky3,3e-06,-0.007673,-1e-05,6e-06,104.27047,1.554256
2,0.066666,mixamorig:LeftHandPinky4,0.0,-0.0,-0.0,6e-06,104.27047,1.554256
2,0.066666,mixamorig:RightUpLeg,-0.077008,-3e-06,8e-05,6e-06,104.27047,1.554256
2,0.066666,mixamorig:RightLeg,0.153719,-0.0,-0.0,6e-06,104.27047,1.554256
2,0.066666,mixamorig:RightFoot,-0.076703,0.0,-2e-06,6e-06,104.27047,1.554256
2,0.066666,mixamorig:RightToeBase,5e-06,-0.0,-0.0,6e-06,104.27047,1.554256
2,0.066666,mixamorig:RightToe_End,-0.0,0.0,-0.0,6e-06,104.27047,1.554256
2,0.066666,mixamorig:LeftUpLeg,-0.074517,-3e-06,8.1e-05,6e-06,104.27047,1.554256
2,0.066666,mixamorig:LeftLeg,0.14883,2e-06,0.0,6e-06,104.27047,1.554256
2,0.066666,mixamorig:LeftFoot,-0.074309,0.0,-2e-06,6e-06,104.27047,1.554256
2,0.066666,mixamorig:LeftToeBase,5e-06,-0.0,-0.0,6e-06,104.27047,1.554256
2,0.066666,mixamorig:LeftToe_End,3e-06,0.0,-0.0,6e-06,104.27047,1.554256
3,0.099999,mixamorig:Hips,2.1e-05,3e-06,-0.000113,6e-06,104.27047,1.554256
3,0.099999,mixamorig:Spine,2e-06,-3e-06,8.4e-05,6e-06,104.27047,1.554256
3,0.099999,mixamorig:Spine1,-0.0,0.0,-0.0,6e-06,104.27047,1.554256
3,0.099999,mixamorig:Spine2,-0.0,0.0,-0.0,6e-06,104.27047,1.554256
3,0.099999,mixamorig:Neck,0.0,-0.0,-0.0,6e-06,104.27047,1.554256
3,0.099999,mixamorig:Head,-0.0,-0.0,0.0,6e-06,104.27047,1.554256
3,0.099999,mixamorig:HeadTop_End,-0.0,-0.0,-0.0,6e-06,104.27047,1.554256
3,0.099999,mixamorig:RightShoulder,5e-06,3e-06,-2.3e-05,6e-06,104.27047,1.554256
3,0.099999,mixamorig:RightArm,-5.2e-05,3e-05,1.1e-05,6e-06,104.27047,1.554256
3,0.099999,mixamorig:RightForeArm,-1e-05,1e-06,-3e-06,6e-06,104.27047,1.554256
3,0.099999,mixamorig:RightHand,-0.000321,-4.4e-05,1e-05,6e-06,104.27047,1.554256
3,0.099999,mixamorig:RightHandThumb1,0.314112,-0.720934,-0.172575,6e-06,104.27047,1.554256
3,0.099999,mixamorig:RightHandThumb2,-0.432457,0.981326,0.240527,6e-06,104.27047,1.554256
3,0.099999,mixamorig:RightHandThumb3,-0.323118,0.728901,0.173694,6e-06,104.27047,1.554256
3,0.099999,mixamorig:RightHandThumb4,1e-06,1e-06,3e-06,6e-06,104.27047,1.554256
3,0.099999,mixamorig:RightHandIndex1,-7e-06,-0.018787,0.000103,6e-06,104.27047,1.554256
3,0.099999,mixamorig:RightHandIndex2,5e-06,0.029297,-7e-06,6e-06,104.27047,1.554256
3,0.099999,mixamorig:RightHandIndex3,-5e-06,-0.010093,-3e-06,6e-06,104.27047,1.554256
3,0.099999,mixamorig:RightHandIndex4,0.0,0.0,-0.0,6e-06,104.27047,1.554256
3,0.099999,mixamorig:RightHandMiddle1,-4e-06,-0.057494,0.00011,6e-06,104.27047,1.554256
3,0.099999,mixamorig:RightHandMiddle2,-1e-06,0.097407,-1e-05,6e-06,104.27047,1.554256
3,0.099999,mixamorig:RightHandMiddle3,2e-06,-0.0369,-3e-06,6e-06,104.27047,1.554256
3,0.099999,mixamorig:RightHandMiddle4,-0.0,0.0,-0.0,6e-06,104.27047,1.554256
3,0.099999,mixamorig:RightHandRing1,-0.0,0.017917,-0.0,6e-06,104.27047,1.554256
3,0.099999,mixamorig:RightHandRing2,-4e-06,-0.02539,-3e-06,6e-06,104.27047,1.554256
3,0.099999,mixamorig:RightHandRing3,3e-06,-0.01291,3e-06,6e-06,104.27047,1.554256
3,0.099999,mixamorig:RightHandRing4,0.0,0.0,0.0,6e-06,104.27047,1.554256
3,0.099999,mixamorig:RightHandPinky1,0.0,0.05962,-0.000517,6e-06,104.27047,1.554256
3,0.099999,mixamorig:RightHandPinky2,1e-06,0.097,1.7e-05,6e-06,104.27047,1.554256
3,0.099999,mixamorig:RightHandPinky3,-4e-06,-0.056907,3e-06,6e-06,104.27047,1.554256
3,0.099999,mixamorig:RightHandPinky4,-0.0,0.0,-0.0,6e-06,104.27047,1.554256
3,0.099999,mixamorig:LeftShoulder,-7e-06,-2e-06,-1.5e-05,6e-06,104.27047,1.554256
3,0.099999,mixamorig:LeftArm,2e-06,0.000103,0.000118,6e-06,104.27047,1.554256
3,0.099999,mixamorig:LeftForeArm,-7e-06,-7e-06,7e-06,6e-06,104.27047,1.554256
3,0.099999,mixamorig:LeftHand,2e-05,-8.9e-05,0.0,6e-06,104.27047,1.554256
3,0.099999,mixamorig:LeftHandThumb1,0.271163,0.622431,0.149618,6e-06,104.27047,1.554256
3,0.099999,mixamorig:LeftHandThumb2,-0.380683,-0.867292,-0.214332,6e-06,104.27047,1.554256
3,0.099999,mixamorig:LeftHandThumb3,-0.28044,-0.641565,-0.159358,6e-06,104.27047,1.554256
3,0.099999,mixamorig:LeftHandThumb4,-0.0,2e-06,-4e-06,6e-06,104.27047,1.554256
3,0.099999,mixamorig:LeftHandIndex1,1.2e-05,-0.005107,9.3e-05,6e-06,104.27047,1.554256
3,0.099999,mixamorig:LeftHandIndex2,-8e-06,0.012007,1.4e-05,6e-06,104.27047,1.554256
3,0.099999,mixamorig:LeftHandIndex3,-2e-06,-0.0076,-3e-06,6e-06,104.27047,1.554256
3,0.099999,mixamorig:LeftHandIndex4,-0.0,-0.0,0.0,6e-06,104.27047,1.554256
3,0.099999,mixamorig:LeftHandMiddle1,3e-06,-0.0036,-7e-06,6e-06,104.27047,1.554256
3,0.099999,mixamorig:LeftHandMiddle2,-5e-06,0.0024,7e-06,6e-06,104.27047,1.554256
3,0.099999,mixamorig:LeftHandMiddle3,1.2e-05,0.0024,-0.0,6e-06,104.27047,1.554256
3,0.099999,mixamorig:LeftHandMiddle4,0.0,-0.0,-0.0,6e-06,104.27047,1.554256
3,0.099999,mixamorig:LeftHandRing1,7e-06,0.0007,9.7e-05,6e-06,104.27047,1.554256
3,0.099999,mixamorig:LeftHandRing2,-5e-06,0.0,-3e-06,6e-06,104.27047,1.554256
3,0.099999,mixamorig:LeftHandRing3,1e-05,1.4e-05,-3e-06,6e-06,104.27047,1.554256
3,0.099999,mixamorig:LeftHandRing4,0.0,-0.0,-0.0,6e-06,104.27047,1.554256
3,0.099999,mixamorig:LeftHandPinky1,1.3e-05,0.2343,-0.000586,6e-06,104.27047,1.554256
3,0.099999,mixamorig:LeftHandPinky2,-2e-06,-0.024114,8.6e-05,6e-06,104.27047,1.554256
3,0.099999,mixamorig:LeftHandPinky3,3e-06,-0.007673,-1e-05,6e-06,104.27047,1.554256
3,0.099999,mixamorig:LeftHandPinky4,0.0,-0.0,-0.0,6e-06,104.27047,1.554256
3,0.099999,mixamorig:RightUpLeg,-0.077008,-3e-06,8e-05,6e-06,104.27047,1.554256
3,0.099999,mixamorig:RightLeg,0.153719,-0.0,-0.0,6e-06,104.27047,1.554256
3,0.099999,mixamorig:RightFoot,-0.076703,0.0,-2e-06,6e-06,104.27047,1.554256
3,0.099999,mixamorig:RightToeBase,5e-06,-0.0,-0.0,6e-06,104.27047,1.554256
3,0.099999,mixamorig:RightToe_End,-0.0,0.0,-0.0,6e-06,104.27047,1.554256
3,0.099999,mixamorig:LeftUpLeg,-0.074517,-3e-06,8.1e-05,6e-06,104.27047,1.554256
3,0.099999,mixamorig:LeftLeg,0.14883,2e-06,0.0,6e-06,104.27047,1.554256
3,0.099999,mixamorig:LeftFoot,-0.074309,0.0,-2e-06,6e-06,104.27047,1.554256
3,0.099999,mixamorig:LeftToeBase,5e-06,-0.0,-0.0,6e-06,104.27047,1.554256
3,0.099999,mixamorig:LeftToe_End,3e-06,0.0,-0.0,6e-06,104.27047,1.554256
4,0.133332,mixamorig:Hips,2.1e-05,3e-06,-0.000113,6e-06,104.27047,1.554256
4,0.133332,mixamorig:Spine,2e-06,-3e-06,8.4e-05,6e-06,104.27047,1.554256
4,0.133332,mixamorig:Spine1,-0.0,0.0,-0.0,6e-06,104.27047,1.554256
4,0.133332,mixamorig:Spine2,-0.0,0.0,-0.0,6e-06,104.27047,1.554256
4,0.133332,mixamorig:Neck,0.0,-0.0,-0.0,6e-06,104.27047,1.554256
4,0.133332,mixamorig:Head,-0.0,-0.0,0.0,6e-06,104.27047,1.554256
4,0.133332,mixamorig:HeadTop_End,-0.0,-0.0,-0.0,6e-06,104.27047,1.554256
