frame,time,joint,x_deg,y_deg,z_deg,root_tx,root_ty,root_tz
73,2.433309,mixamorig:RightHandPinky3,1.115588,-3.782566,32.8546,-0.698901,64.089462,1.346079
73,2.433309,mixamorig:RightHandPinky4,1e-06,2e-06,3e-06,-0.698901,64.089462,1.346079
73,2.433309,mixamorig:LeftShoulder,1.242472,0.25398,-11.311084,-0.698901,64.089462,1.346079
73,2.433309,mixamorig:LeftArm,-31.430826,-42.07766,-48.13973,-0.698901,64.089462,1.346079
73,2.433309,mixamorig:LeftForeArm,-8.5e-05,-81.239486,-9.9e-05,-0.698901,64.089462,1.346079
73,2.433309,mixamorig:LeftHand,-1.711624,0.326789,27.776841,-0.698901,64.089462,1.346079
73,2.433309,mixamorig:LeftHandThumb1,18.241726,-23.305288,-17.628945,-0.698901,64.089462,1.346079
73,2.433309,mixamorig:LeftHandThumb2,53.671613,63.248453,-40.439508,-0.698901,64.089462,1.346079
73,2.433309,mixamorig:LeftHandThumb3,10.74189,32.760811,-5.296229,-0.698901,64.089462,1.346079
73,2.433309,mixamorig:LeftHandThumb4,-1e-06,-1e-06,2e-06,-0.698901,64.089462,1.346079
73,2.433309,mixamorig:LeftHandIndex1,6.090337,6.835967,-83.384725,-0.698901,64.089462,1.346079
73,2.433309,mixamorig:LeftHandIndex2,5.535319,6.749088,-78.694557,-0.698901,64.089462,1.346079
73,2.433309,mixamorig:LeftHandIndex3,1.552532,4.360279,-39.183945,-0.698901,64.089462,1.346079
73,2.433309,mixamorig:LeftHandIndex4,2e-06,-1e-06,1e-06,-0.698901,64.089462,1.346079
73,2.433309,mixamorig:LeftHandMiddle1,6.088413,6.83575,-83.36851,-0.698901,64.089462,1.346079
73,2.433309,mixamorig:LeftHandMiddle2,5.537225,6.749459,-78.710772,-0.698901,64.089462,1.346079
73,2.433309,mixamorig:LeftHandMiddle3,1.552542,4.360279,-39.183928,-0.698901,64.089462,1.346079
73,2.433309,mixamorig:LeftHandMiddle4,4e-06,-1e-06,-1e-06,-0.698901,64.089462,1.346079
73,2.433309,mixamorig:LeftHandRing1,6.090335,6.835968,-83.384725,-0.698901,64.089462,1.346079
73,2.433309,mixamorig:LeftHandRing2,5.535316,6.749085,-78.69455,-0.698901,64.089462,1.346079
73,2.433309,mixamorig:LeftHandRing3,1.552533,4.360281,-39.183945,-0.698901,64.089462,1.346079
73,2.433309,mixamorig:LeftHandRing4,3e-06,-4e-06,-0.0,-0.698901,64.089462,1.346079
73,2.433309,mixamorig:LeftHandPinky1,10.148461,7.303611,-83.373975,-0.698901,64.089462,1.346079
73,2.433309,mixamorig:LeftHandPinky2,5.544913,2.664448,-78.811347,-0.698901,64.089462,1.346079
73,2.433309,mixamorig:LeftHandPinky3,1.552534,4.360285,-39.183938,-0.698901,64.089462,1.346079
73,2.433309,mixamorig:LeftHandPinky4,2e-06,2e-06,2e-06,-0.698901,64.089462,1.346079
73,2.433309,mixamorig:RightUpLeg,-68.638094,-3.958606,-3.585381,-0.698901,64.089462,1.346079
73,2.433309,mixamorig:RightLeg,48.172908,-0.390476,-0.101296,-0.698901,64.089462,1.346079
73,2.433309,mixamorig:RightFoot,36.701506,3.53933,12.640595,-0.698901,64.089462,1.346079
73,2.433309,mixamorig:RightToeBase,-1.2e-05,3e-06,1e-06,-0.698901,64.089462,1.346079
73,2.433309,mixamorig:RightToe_End,0.0,0.0,-0.0,-0.698901,64.089462,1.346079
73,2.433309,mixamorig:LeftUpLeg,-69.847195,-0.52688,13.610598,-0.698901,64.089462,1.346079
73,2.433309,mixamorig:LeftLeg,92.591854,9.770142,0.557763,-0.698901,64.089462,1.346079
73,2.433309,mixamorig:LeftFoot,-5.984093,3.541082,5.378367,-0.698901,64.089462,1.346079
73,2.433309,mixamorig:LeftToeBase,-0.086644,1.2e-05,3e-06,-0.698901,64.089462,1.346079
73,2.433309,mixamorig:LeftToe_End,-0.0,0.0,0.0,-0.698901,64.089462,1.346079
74,2.4666420000000002,mixamorig:Hips,-18.316493,-6.447712,-7.253432,-0.689436,64.087639,1.345003
74,2.4666420000000002,mixamorig:Spine,5.541694,2.513256,3.478875,-0.689436,64.087639,1.345003
74,2.4666420000000002,mixamorig:Spine1,10.131804,0.081715,2.474544,-0.689436,64.087639,1.345003
74,2.4666420000000002,mixamorig:Spine2,10.12043,0.116825,2.513967,-0.689436,64.087639,1.345003
74,2.4666420000000002,mixamorig:Neck,-4.059411,0.662913,-0.557468,-0.689436,64.087639,1.345003
74,2.4666420000000002,mixamorig:Head,-11.599828,1.44245,4.40479,-0.689436,64.087639,1.345003
74,2.4666420000000002,mixamorig:HeadTop_End,-0.0,-1e-06,1e-06,-0.689436,64.087639,1.345003
74,2.4666420000000002,mixamorig:RightShoulder,3.329612,13.466498,10.959703,-0.689436,64.087639,1.345003
74,2.4666420000000002,mixamorig:RightArm,-21.616603,28.49515,21.999419,-0.689436,64.087639,1.345003
74,2.4666420000000002,mixamorig:RightForeArm,-0.000427,83.641841,0.000483,-0.689436,64.087639,1.345003
74,2.4666420000000002,mixamorig:RightHand,-9.029136,5.331483,-29.265697,-0.689436,64.087639,1.345003
74,2.4666420000000002,mixamorig:RightHandThumb1,7.564648,7.028703,27.70372,-0.689436,64.087639,1.345003
74,2.4666420000000002,mixamorig:RightHandThumb2,-9.818516,-72.226675,-19.707071,-0.689436,64.087639,1.345003
74,2.4666420000000002,mixamorig:RightHandThumb3,-2.645434,-31.790023,-7.915081,-0.689436,64.087639,1.345003
74,2.4666420000000002,mixamorig:RightHandThumb4,3e-06,-4e-06,2e-06,-0.689436,64.087639,1.345003
74,2.4666420000000002,mixamorig:RightHandIndex1,6.036405,-6.888423,82.440971,-0.689436,64.087639,1.345003
74,2.4666420000000002,mixamorig:RightHandIndex2,4.121022,-6.349616,65.937868,-0.689436,64.087639,1.345003
74,2.4666420000000002,mixamorig:RightHandIndex3,1.115599,-3.782565,32.854569,-0.689436,64.087639,1.345003
74,2.4666420000000002,mixamorig:RightHandIndex4,-0.0,3e-06,2e-06,-0.689436,64.087639,1.345003
74,2.4666420000000002,mixamorig:RightHandMiddle1,6.036402,-6.888424,82.440971,-0.689436,64.087639,1.345003
74,2.4666420000000002,mixamorig:RightHandMiddle2,4.121022,-6.349615,65.937861,-0.689436,64.087639,1.345003
74,2.4666420000000002,mixamorig:RightHandMiddle3,1.115604,-3.782566,32.854569,-0.689436,64.087639,1.345003
74,2.4666420000000002,mixamorig:RightHandMiddle4,1e-06,3e-06,4e-06,-0.689436,64.087639,1.345003
74,2.4666420000000002,mixamorig:RightHandRing1,6.036404,-6.88842,82.440964,-0.689436,64.087639,1.345003
74,2.4666420000000002,mixamorig:RightHandRing2,4.121023,-6.34962,65.937868,-0.689436,64.087639,1.345003
74,2.4666420000000002,mixamorig:RightHandRing3,1.115597,-3.782568,32.854573,-0.689436,64.087639,1.345003
74,2.4666420000000002,mixamorig:RightHandRing4,-1e-06,2e-06,5e-06,-0.689436,64.087639,1.345003
74,2.4666420000000002,mixamorig:RightHandPinky1,6.036409,-6.888424,82.440971,-0.689436,64.087639,1.345003
74,2.4666420000000002,mixamorig:RightHandPinky2,4.121025,-6.349618,65.937861,-0.689436,64.087639,1.345003
74,2.4666420000000002,mixamorig:RightHandPinky3,1.115588,-3.782567,32.854596,-0.689436,64.087639,1.345003
74,2.4666420000000002,mixamorig:RightHandPinky4,-3e-06,1e-06,-0.0,-0.689436,64.087639,1.345003
74,2.4666420000000002,mixamorig:LeftShoulder,1.243332,0.258677,-11.34759,-0.689436,64.087639,1.345003
74,2.4666420000000002,mixamorig:LeftArm,-31.031445,-41.535442,-47.87476,-0.689436,64.087639,1.345003
74,2.4666420000000002,mixamorig:LeftForeArm,-4.5e-05,-81.131268,-5.9e-05,-0.689436,64.087639,1.345003
74,2.4666420000000002,mixamorig:LeftHand,-2.174219,-0.10981,27.595692,-0.689436,64.087639,1.345003
74,2.4666420000000002,mixamorig:LeftHandThumb1,18.241726,-23.305285,-17.628944,-0.689436,64.087639,1.345003
74,2.4666420000000002,mixamorig:LeftHandThumb2,53.671616,63.24846,-40.439525,-0.689436,64.087639,1.345003
74,2.4666420000000002,mixamorig:LeftHandThumb3,10.741896,32.760811,-5.296232,-0.689436,64.087639,1.345003
74,2.4666420000000002,mixamorig:LeftHandThumb4,-1e-06,5e-06,-2e-06,-0.689436,64.087639,1.345003
74,2.4666420000000002,mixamorig:LeftHandIndex1,6.090336,6.835968,-83.384725,-0.689436,64.087639,1.345003
74,2.4666420000000002,mixamorig:LeftHandIndex2,5.535316,6.749091,-78.694557,-0.689436,64.087639,1.345003
74,2.4666420000000002,mixamorig:LeftHandIndex3,1.552535,4.360281,-39.183941,-0.689436,64.087639,1.345003
74,2.4666420000000002,mixamorig:LeftHandIndex4,1e-06,-0.0,3e-06,-0.689436,64.087639,1.345003
74,2.4666420000000002,mixamorig:LeftHandMiddle1,6.088413,6.835749,-83.36851,-0.689436,64.087639,1.345003
74,2.4666420000000002,mixamorig:LeftHandMiddle2,5.537223,6.749458,-78.710772,-0.689436,64.087639,1.345003
74,2.4666420000000002,mixamorig:LeftHandMiddle3,1.552544,4.360281,-39.183928,-0.689436,64.087639,1.345003
74,2.4666420000000002,mixamorig:LeftHandMiddle4,-0.0,-1e-06,3e-06,-0.689436,64.087639,1.345003
74,2.4666420000000002,mixamorig:LeftHandRing1,6.090334,6.835966,-83.384725,-0.689436,64.087639,1.345003
74,2.4666420000000002,mixamorig:LeftHandRing2,5.535319,6.749092,-78.694557,-0.689436,64.087639,1.345003
74,2.4666420000000002,mixamorig:LeftHandRing3,1.552535,4.360282,-39.183938,-0.689436,64.087639,1.345003
74,2.4666420000000002,mixamorig:LeftHandRing4,2e-06,-1e-06,-3e-06,-0.689436,64.087639,1.345003
74,2.4666420000000002,mixamorig:LeftHandPinky1,10.14846,7.30361,-83.373981,-0.689436,64.087639,1.345003
74,2.4666420000000002,mixamorig:LeftHandPinky2,5.544909,2.664442,-78.811347,-0.689436,64.087639,1.345003
74,2.4666420000000002,mixamorig:LeftHandPinky3,1.552529,4.360286,-39.183935,-0.689436,64.087639,1.345003
74,2.4666420000000002,mixamorig:LeftHandPinky4,3e-06,-3e-06,2e-06,-0.689436,64.087639,1.345003
74,2.4666420000000002,mixamorig:RightUpLeg,-68.6258,-3.970293,-3.57178,-0.689436,64.087639,1.345003
74,2.4666420000000002,mixamorig:RightLeg,48.158175,-0.393456,-0.101613,-0.689436,64.087639,1.345003
74,2.4666420000000002,mixamorig:RightFoot,36.707407,3.539923,12.611017,-0.689436,64.087639,1.345003
74,2.4666420000000002,mixamorig:RightToeBase,-1.1e-05,3e-06,0.0,-0.689436,64.087639,1.345003
74,2.4666420000000002,mixamorig:RightToe_End,0.0,1e-06,-1e-06,-0.689436,64.087639,1.345003
74,2.4666420000000002,mixamorig:LeftUpLeg,-69.843308,-0.511977,13.636405,-0.689436,64.087639,1.345003
74,2.4666420000000002,mixamorig:LeftLeg,92.598719,9.769694,0.557056,-0.689436,64.087639,1.345003
74,2.4666420000000002,mixamorig:LeftFoot,-5.989314,3.537349,5.395219,-0.689436,64.087639,1.345003
74,2.4666420000000002,mixamorig:LeftToeBase,-0.087441,-1e-06,-0.0,-0.689436,64.087639,1.345003
74,2.4666420000000002,mixamorig:LeftToe_End,0.0,-1e-06,0.0,-0.689436,64.087639,1.345003
75,2.499975,mixamorig:Hips,-18.321607,-6.471576,-7.270392,-0.678028,64.085732,1.349733
75,2.499975,mixamorig:Spine,5.527215,2.506093,3.492631,-0.678028,64.085732,1.349733
75,2.499975,mixamorig:Spine1,10.106517,0.061655,2.477818,-0.678028,64.085732,1.349733
75,2.499975,mixamorig:Spine2,10.095402,0.096582,2.51658,-0.678028,64.085732,1.349733
75,2.499975,mixamorig:Neck,-4.129009,0.673372,-0.600469,-0.678028,64.085732,1.349733
75,2.499975,mixamorig:Head,-11.836245,1.444435,4.368976,-0.678028,64.085732,1.349733
75,2.499975,mixamorig:HeadTop_End,2e-06,-1e-06,0.0,-0.678028,64.085732,1.349733
75,2.499975,mixamorig:RightShoulder,3.332429,13.460501,10.954844,-0.678028,64.085732,1.349733
75,2.499975,mixamorig:RightArm,-21.49792,29.018083,22.077975,-0.678028,64.085732,1.349733
75,2.499975,mixamorig:RightForeArm,-0.000502,83.799277,0.000537,-0.678028,64.085732,1.349733
75,2.499975,mixamorig:RightHand,-8.083039,5.017906,-28.653904,-0.678028,64.085732,1.349733
75,2.499975,mixamorig:RightHandThumb1,7.564652,7.028703,27.70372,-0.678028,64.085732,1.349733
75,2.499975,mixamorig:RightHandThumb2,-9.818523,-72.226669,-19.707077,-0.678028,64.085732,1.349733
75,2.499975,mixamorig:RightHandThumb3,-2.645433,-31.790019,-7.915083,-0.678028,64.085732,1.349733
75,2.499975,mixamorig:RightHandThumb4,4e-06,3e-06,-2e-06,-0.678028,64.085732,1.349733
75,2.499975,mixamorig:RightHandIndex1,6.036403,-6.888421,82.440971,-0.678028,64.085732,1.349733
75,2.499975,mixamorig:RightHandIndex2,4.121023,-6.349613,65.937861,-0.678028,64.085732,1.349733
75,2.499975,mixamorig:RightHandIndex3,1.115601,-3.782567,32.854573,-0.678028,64.085732,1.349733
75,2.499975,mixamorig:RightHandIndex4,2e-06,2e-06,4e-06,-0.678028,64.085732,1.349733
75,2.499975,mixamorig:RightHandMiddle1,6.0364,-6.888421,82.440971,-0.678028,64.085732,1.349733
75,2.499975,mixamorig:RightHandMiddle2,4.121021,-6.349609,65.937861,-0.678028,64.085732,1.349733
75,2.499975,mixamorig:RightHandMiddle3,1.115597,-3.782567,32.854573,-0.678028,64.085732,1.349733
75,2.499975,mixamorig:RightHandMiddle4,1e-06,0.0,0.0,-0.678028,64.085732,1.349733
75,2.499975,mixamorig:RightHandRing1,6.0364,-6.88842,82.440964,-0.678028,64.085732,1.349733
75,2.499975,mixamorig:RightHandRing2,4.121025,-6.349613,65.937861,-0.678028,64.085732,1.349733
75,2.499975,mixamorig:RightHandRing3,1.115597,-3.782567,32.854573,-0.678028,64.085732,1.349733
75,2.499975,mixamorig:RightHandRing4,3e-06,0.0,-1e-06,-0.678028,64.085732,1.349733
75,2.499975,mixamorig:RightHandPinky1,6.036405,-6.888423,82.440971,-0.678028,64.085732,1.349733
75,2.499975,mixamorig:RightHandPinky2,4.121027,-6.349617,65.937861,-0.678028,64.085732,1.349733
75,2.499975,mixamorig:RightHandPinky3,1.11559,-3.782569,32.8546,-0.678028,64.085732,1.349733
75,2.499975,mixamorig:RightHandPinky4,-0.0,2e-06,3e-06,-0.678028,64.085732,1.349733
75,2.499975,mixamorig:LeftShoulder,1.243241,0.258724,-11.374872,-0.678028,64.085732,1.349733
75,2.499975,mixamorig:LeftArm,-30.383192,-40.903479,-47.533394,-0.678028,64.085732,1.349733
75,2.499975,mixamorig:LeftForeArm,-3.4e-05,-80.986837,-4.2e-05,-0.678028,64.085732,1.349733
75,2.499975,mixamorig:LeftHand,-3.328859,-0.565408,27.718998,-0.678028,64.085732,1.349733
75,2.499975,mixamorig:LeftHandThumb1,18.241724,-23.305282,-17.628942,-0.678028,64.085732,1.349733
75,2.499975,mixamorig:LeftHandThumb2,53.671609,63.248453,-40.439528,-0.678028,64.085732,1.349733
75,2.499975,mixamorig:LeftHandThumb3,10.741893,32.760811,-5.296229,-0.678028,64.085732,1.349733
75,2.499975,mixamorig:LeftHandThumb4,-0.0,-1e-06,2e-06,-0.678028,64.085732,1.349733
75,2.499975,mixamorig:LeftHandIndex1,6.090339,6.835968,-83.384725,-0.678028,64.085732,1.349733
75,2.499975,mixamorig:LeftHandIndex2,5.535318,6.749093,-78.694557,-0.678028,64.085732,1.349733
75,2.499975,mixamorig:LeftHandIndex3,1.552538,4.360282,-39.183938,-0.678028,64.085732,1.349733
75,2.499975,mixamorig:LeftHandIndex4,-1e-06,4e-06,1e-06,-0.678028,64.085732,1.349733
75,2.499975,mixamorig:LeftHandMiddle1,6.088413,6.835753,-83.368517,-0.678028,64.085732,1.349733
75,2.499975,mixamorig:LeftHandMiddle2,5.537224,6.749458,-78.710772,-0.678028,64.085732,1.349733
75,2.499975,mixamorig:LeftHandMiddle3,1.552542,4.360284,-39.183928,-0.678028,64.085732,1.349733
75,2.499975,mixamorig:LeftHandMiddle4,-1e-06,3e-06,1e-06,-0.678028,64.085732,1.349733
75,2.499975,mixamorig:LeftHandRing1,6.090336,6.835969,-83.384732,-0.678028,64.085732,1.349733
75,2.499975,mixamorig:LeftHandRing2,5.535321,6.749095,-78.694557,-0.678028,64.085732,1.349733
75,2.499975,mixamorig:LeftHandRing3,1.552541,4.360282,-39.183945,-0.678028,64.085732,1.349733
75,2.499975,mixamorig:LeftHandRing4,5e-06,-2e-06,1e-06,-0.678028,64.085732,1.349733
75,2.499975,mixamorig:LeftHandPinky1,10.148461,7.303612,-83.373981,-0.678028,64.085732,1.349733
75,2.499975,mixamorig:LeftHandPinky2,5.54491,2.664447,-78.811347,-0.678028,64.085732,1.349733
75,2.499975,mixamorig:LeftHandPinky3,1.552534,4.360282,-39.183941,-0.678028,64.085732,1.349733
75,2.499975,mixamorig:LeftHandPinky4,1e-06,-0.0,-0.0,-0.678028,64.085732,1.349733
75,2.499975,mixamorig:RightUpLeg,-68.618369,-3.981001,-3.553119,-0.678028,64.085732,1.349733
75,2.499975,mixamorig:RightLeg,48.151819,-0.406523,-0.102133,-0.678028,64.085732,1.349733
75,2.499975,mixamorig:RightFoot,36.70737,3.540873,12.610012,-0.678028,64.085732,1.349733
75,2.499975,mixamorig:RightToeBase,-1.1e-05,3e-06,0.0,-0.678028,64.085732,1.349733
75,2.499975,mixamorig:RightToe_End,0.0,1e-06,-0.0,-0.678028,64.085732,1.349733
75,2.499975,mixamorig:LeftUpLeg,-69.845398,-0.505344,13.669589,-0.678028,64.085732,1.349733
75,2.499975,mixamorig:LeftLeg,92.612523,9.769024,0.556335,-0.678028,64.085732,1.349733
75,2.499975,mixamorig:LeftFoot,-6.005211,3.528907,5.415695,-0.678028,64.085732,1.349733
75,2.499975,mixamorig:LeftToeBase,-0.087934,4e-06,1e-06,-0.678028,64.085732,1.349733
75,2.499975,mixamorig:LeftToe_End,0.0,2e-06,0.0,-0.678028,64.085732,1.349733
76,2.533308,mixamorig:Hips,-18.318683,-6.478871,-7.294302,-0.669128,64.085587,1.358732
76,2.533308,mixamorig:Spine,5.515133,2.495404,3.499623,-0.669128,64.085587,1.358732
76,2.533308,mixamorig:Spine1,10.080564,0.03237,2.483719,-0.669128,64.085587,1.358732
76,2.533308,mixamorig:Spine2,10.069534,0.067097,2.522427,-0.669128,64.085587,1.358732
76,2.533308,mixamorig:Neck,-4.203792,0.696182,-0.657302,-0.669128,64.085587,1.358732
76,2.533308,mixamorig:Head,-11.962599,1.507915,4.273353,-0.669128,64.085587,1.358732
76,2.533308,mixamorig:HeadTop_End,-0.0,-0.0,0.0,-0.669128,64.085587,1.358732
76,2.533308,mixamorig:RightShoulder,3.332606,13.458607,10.952846,-0.669128,64.085587,1.358732
76,2.533308,mixamorig:RightArm,-21.36217,29.665598,22.276044,-0.669128,64.085587,1.358732
76,2.533308,mixamorig:RightForeArm,-0.000604,83.960462,0.000643,-0.669128,64.085587,1.358732
76,2.533308,mixamorig:RightHand,-7.062845,4.749409,-28.10151,-0.669128,64.085587,1.358732
76,2.533308,mixamorig:RightHandThumb1,7.564651,7.028697,27.703722,-0.669128,64.085587,1.358732
76,2.533308,mixamorig:RightHandThumb2,-9.818506,-72.226669,-19.707083,-0.669128,64.085587,1.358732
76,2.533308,mixamorig:RightHandThumb3,-2.645432,-31.790016,-7.915084,-0.669128,64.085587,1.358732
76,2.533308,mixamorig:RightHandThumb4,-2e-06,2e-06,-0.0,-0.669128,64.085587,1.358732
76,2.533308,mixamorig:RightHandIndex1,6.036404,-6.888421,82.440971,-0.669128,64.085587,1.358732
76,2.533308,mixamorig:RightHandIndex2,4.121026,-6.34962,65.937868,-0.669128,64.085587,1.358732
76,2.533308,mixamorig:RightHandIndex3,1.115599,-3.782566,32.854573,-0.669128,64.085587,1.358732
76,2.533308,mixamorig:RightHandIndex4,2e-06,2e-06,2e-06,-0.669128,64.085587,1.358732
76,2.533308,mixamorig:RightHandMiddle1,6.036403,-6.888421,82.440971,-0.669128,64.085587,1.358732
76,2.533308,mixamorig:RightHandMiddle2,4.121019,-6.349614,65.937868,-0.669128,64.085587,1.358732
76,2.533308,mixamorig:RightHandMiddle3,1.115601,-3.782569,32.854573,-0.669128,64.085587,1.358732
76,2.533308,mixamorig:RightHandMiddle4,1e-06,0.0,1e-06,-0.669128,64.085587,1.358732
76,2.533308,mixamorig:RightHandRing1,6.036405,-6.888421,82.440964,-0.669128,64.085587,1.358732
76,2.533308,mixamorig:RightHandRing2,4.121021,-6.349615,65.937868,-0.669128,64.085587,1.358732
76,2.533308,mixamorig:RightHandRing3,1.115602,-3.782567,32.854569,-0.669128,64.085587,1.358732
76,2.533308,mixamorig:RightHandRing4,-1e-06,2e-06,3e-06,-0.669128,64.085587,1.358732
76,2.533308,mixamorig:RightHandPinky1,6.036404,-6.888428,82.440971,-0.669128,64.085587,1.358732
76,2.533308,mixamorig:RightHandPinky2,4.121028,-6.349616,65.937861,-0.669128,64.085587,1.358732
76,2.533308,mixamorig:RightHandPinky3,1.115588,-3.782568,32.8546,-0.669128,64.085587,1.358732
76,2.533308,mixamorig:RightHandPinky4,-4e-06,3e-06,4e-06,-0.669128,64.085587,1.358732
76,2.533308,mixamorig:LeftShoulder,1.244917,0.267805,-11.391284,-0.669128,64.085587,1.358732
76,2.533308,mixamorig:LeftArm,-29.57421,-40.213575,-47.174938,-0.669128,64.085587,1.358732
76,2.533308,mixamorig:LeftForeArm,4.7e-05,-80.725746,4.4e-05,-0.669128,64.085587,1.358732
76,2.533308,mixamorig:LeftHand,-4.248019,-1.003554,28.651902,-0.669128,64.085587,1.358732
76,2.533308,mixamorig:LeftHandThumb1,18.241726,-23.305283,-17.628947,-0.669128,64.085587,1.358732
76,2.533308,mixamorig:LeftHandThumb2,53.671616,63.248453,-40.439525,-0.669128,64.085587,1.358732
76,2.533308,mixamorig:LeftHandThumb3,10.741891,32.760804,-5.296236,-0.669128,64.085587,1.358732
76,2.533308,mixamorig:LeftHandThumb4,2e-06,3e-06,-0.0,-0.669128,64.085587,1.358732
76,2.533308,mixamorig:LeftHandIndex1,6.090339,6.83597,-83.384725,-0.669128,64.085587,1.358732
76,2.533308,mixamorig:LeftHandIndex2,5.53532,6.749094,-78.69455,-0.669128,64.085587,1.358732
76,2.533308,mixamorig:LeftHandIndex3,1.55254,4.360281,-39.183941,-0.669128,64.085587,1.358732
76,2.533308,mixamorig:LeftHandIndex4,-5e-06,-2e-06,-2e-06,-0.669128,64.085587,1.358732
76,2.533308,mixamorig:LeftHandMiddle1,6.088414,6.835754,-83.36851,-0.669128,64.085587,1.358732
76,2.533308,mixamorig:LeftHandMiddle2,5.537224,6.749457,-78.710772,-0.669128,64.085587,1.358732
76,2.533308,mixamorig:LeftHandMiddle3,1.552541,4.360281,-39.183931,-0.669128,64.085587,1.358732
76,2.533308,mixamorig:LeftHandMiddle4,2e-06,-1e-06,1e-06,-0.669128,64.085587,1.358732
76,2.533308,mixamorig:LeftHandRing1,6.090336,6.83597,-83.384732,-0.669128,64.085587,1.358732
76,2.533308,mixamorig:LeftHandRing2,5.53532,6.749096,-78.69455,-0.669128,64.085587,1.358732
76,2.533308,mixamorig:LeftHandRing3,1.55254,4.360279,-39.183941,-0.669128,64.085587,1.358732
76,2.533308,mixamorig:LeftHandRing4,-0.0,0.0,0.0,-0.669128,64.085587,1.358732
76,2.533308,mixamorig:LeftHandPinky1,10.148457,7.303611,-83.373975,-0.669128,64.085587,1.358732
76,2.533308,mixamorig:LeftHandPinky2,5.544912,2.66445,-78.811347,-0.669128,64.085587,1.358732
76,2.533308,mixamorig:LeftHandPinky3,1.552534,4.360279,-39.183938,-0.669128,64.085587,1.358732
76,2.533308,mixamorig:LeftHandPinky4,6e-06,-0.0,3e-06,-0.669128,64.085587,1.358732
76,2.533308,mixamorig:RightUpLeg,-68.615773,-3.987964,-3.536965,-0.669128,64.085587,1.358732
76,2.533308,mixamorig:RightLeg,48.14932,-0.426967,-0.102809,-0.669128,64.085587,1.358732
76,2.533308,mixamorig:RightFoot,36.705273,3.541985,12.618964,-0.669128,64.085587,1.358732
76,2.533308,mixamorig:RightToeBase,-1.3e-05,1e-06,1e-06,-0.669128,64.085587,1.358732
76,2.533308,mixamorig:RightToe_End,0.0,-1e-06,1e-06,-0.669128,64.085587,1.358732
76,2.533308,mixamorig:LeftUpLeg,-69.856907,-0.501666,13.706993,-0.669128,64.085587,1.358732
76,2.533308,mixamorig:LeftLeg,92.628423,9.768377,0.555645,-0.669128,64.085587,1.358732
76,2.533308,mixamorig:LeftFoot,-6.023608,3.506003,5.439835,-0.669128,64.085587,1.358732
76,2.533308,mixamorig:LeftToeBase,-0.088276,-2e-06,1e-06,-0.669128,64.085587,1.358732
76,2.533308,mixamorig:LeftToe_End,0.0,-1e-06,-0.0,-0.669128,64.085587,1.358732
77,2.566641,mixamorig:Hips,-18.28024,-6.47534,-7.320738,-0.662985,64.089729,1.368803
77,2.566641,mixamorig:Spine,5.487546,2.484505,3.499509,-0.662985,64.089729,1.368803
77,2.566641,mixamorig:Spine1,10.03065,0.007142,2.473976,-0.662985,64.089729,1.368803
77,2.566641,mixamorig:Spine2,10.019969,0.041431,2.511725,-0.662985,64.089729,1.368803
77,2.566641,mixamorig:Neck,-4.259491,0.733472,-0.702308,-0.662985,64.089729,1.368803
77,2.566641,mixamorig:Head,-12.170345,1.670953,4.122707,-0.662985,64.089729,1.368803
77,2.566641,mixamorig:HeadTop_End,3e-06,0.0,-0.0,-0.662985,64.089729,1.368803
77,2.566641,mixamorig:RightShoulder,3.327544,13.470187,10.956336,-0.662985,64.089729,1.368803
77,2.566641,mixamorig:RightArm,-21.297886,30.265101,22.635839,-0.662985,64.089729,1.368803
77,2.566641,mixamorig:RightForeArm,-0.000485,84.106171,0.000486,-0.662985,64.089729,1.368803
77,2.566641,mixamorig:RightHand,-5.871144,4.715884,-27.054825,-0.662985,64.089729,1.368803
77,2.566641,mixamorig:RightHandThumb1,7.564648,7.028706,27.703715,-0.662985,64.089729,1.368803
77,2.566641,mixamorig:RightHandThumb2,-9.818516,-72.226669,-19.707082,-0.662985,64.089729,1.368803
77,2.566641,mixamorig:RightHandThumb3,-2.645428,-31.790019,-7.915083,-0.662985,64.089729,1.368803
77,2.566641,mixamorig:RightHandThumb4,-2e-06,-0.0,2e-06,-0.662985,64.089729,1.368803
77,2.566641,mixamorig:RightHandIndex1,6.036399,-6.888416,82.440971,-0.662985,64.089729,1.368803
77,2.566641,mixamorig:RightHandIndex2,4.121026,-6.34962,65.937868,-0.662985,64.089729,1.368803
77,2.566641,mixamorig:RightHandIndex3,1.115593,-3.782564,32.854573,-0.662985,64.089729,1.368803
77,2.566641,mixamorig:RightHandIndex4,1e-06,1e-06,2e-06,-0.662985,64.089729,1.368803
77,2.566641,mixamorig:RightHandMiddle1,6.036401,-6.888416,82.440971,-0.662985,64.089729,1.368803
77,2.566641,mixamorig:RightHandMiddle2,4.121021,-6.349614,65.937868,-0.662985,64.089729,1.368803
77,2.566641,mixamorig:RightHandMiddle3,1.115598,-3.782562,32.854573,-0.662985,64.089729,1.368803
77,2.566641,mixamorig:RightHandMiddle4,3e-06,1e-06,-3e-06,-0.662985,64.089729,1.368803
77,2.566641,mixamorig:RightHandRing1,6.036399,-6.888414,82.440957,-0.662985,64.089729,1.368803
77,2.566641,mixamorig:RightHandRing2,4.121026,-6.349614,65.937861,-0.662985,64.089729,1.368803
