frame,time,joint,quat_x,quat_y,quat_z,quat_w,root_tx,root_ty,root_tz
0,0.0,mixamorig:LeftHandThumb2,0.19900233477108084,0.5718994858515086,-0.04048304260864096,0.7947893885172258,-0.516523,64.068367,1.35367
0,0.0,mixamorig:LeftHandThumb3,0.07673588802158808,0.2846245233380622,-0.017762724394441102,0.9553978071077024,-0.516523,64.068367,1.35367
0,0.0,mixamorig:LeftHandThumb4,8.726646259971649e-09,1.523087098933543e-16,-1.7453292519943298e-08,0.9999999999999999,-0.516523,64.068367,1.35367
0,0.0,mixamorig:LeftHandIndex1,-9.686972452860754e-07,0.07972778471413643,-0.6606451222473638,0.7464526125578258,-0.516523,64.068367,1.35367
0,0.0,mixamorig:LeftHandIndex2,-9.951965171415968e-07,0.07602771811915236,-0.629983634469601,0.7728780022597851,-0.516523,64.068367,1.35367
0,0.0,mixamorig:LeftHandIndex3,-4.5302440158828253e-07,0.04037535873938813,-0.33456052749537235,0.9415089398664671,-0.516523,64.068367,1.35367
0,0.0,mixamorig:LeftHandIndex4,8.726646183817292e-09,8.726646336126002e-09,-8.726646183817292e-09,0.9999999999999999,-0.516523,64.068367,1.35367
0,0.0,mixamorig:LeftHandMiddle1,-9.240895721749614e-07,0.07971529789369243,-0.6605409777588643,0.7465461057310724,-0.516523,64.068367,1.35367
0,0.0,mixamorig:LeftHandMiddle2,-9.961172363236108e-07,0.0760406981847068,-0.6300914856966569,0.7727888015953451,-0.516523,64.068367,1.35367
0,0.0,mixamorig:LeftHandMiddle3,-3.7213793419733826e-07,0.04037540436174259,-0.3345604167159307,0.9415089772749647,-0.516523,64.068367,1.35367
0,0.0,mixamorig:LeftHandMiddle4,2.284630648400314e-16,2.6179938779914944e-08,8.726646259971646e-09,0.9999999999999997,-0.516523,64.068367,1.35367
0,0.0,mixamorig:LeftHandRing1,-9.563767236321826e-07,0.07972778400209181,-0.6606451222427305,0.7464526126379951,-0.516523,64.068367,1.35367
0,0.0,mixamorig:LeftHandRing2,-1.0249769092934759e-06,0.07602774618747761,-0.6299835846676789,0.7728780400929136,-0.516523,64.068367,1.35367
0,0.0,mixamorig:LeftHandRing3,-4.2685705530661355e-07,0.0403753592849482,-0.33456055952582037,0.9415089284612225,-0.516523,64.068367,1.35367
0,0.0,mixamorig:LeftHandRing4,-8.726646564589066e-09,-1.745329236763458e-08,1.7453292672252e-08,0.9999999999999997,-0.516523,64.068367,1.35367
0,0.0,mixamorig:LeftHandPinky1,0.0237229941472165,0.10608146757299886,-0.6569023550874659,0.7460986782368609,-0.516523,64.068367,1.35367
0,0.0,mixamorig:LeftHandPinky2,0.022621937518248984,0.04864032446770781,-0.6330237180245184,0.7722715449872612,-0.516523,64.068367,1.35367
0,0.0,mixamorig:LeftHandPinky3,-5.095871918034663e-07,0.040375357648220506,-0.3345605620290622,0.9415089276418555,-0.516523,64.068367,1.35367
0,0.0,mixamorig:LeftHandPinky4,-1.745329251994329e-08,-1.745329251994329e-08,3.046174197867086e-16,0.9999999999999997,-0.516523,64.068367,1.35367
0,0.0,mixamorig:RightUpLeg,-0.570255630232941,-0.04544437331520231,-0.003970074925758884,0.8201997095992559,-0.516523,64.068367,1.35367
0,0.0,mixamorig:RightLeg,0.42182844856234153,-0.0034262794012545846,-0.002602526754915363,0.9066654550866281,-0.516523,64.068367,1.35367
0,0.0,mixamorig:RightFoot,0.3142105790648679,-0.005821873805447143,0.11718004398775195,0.9420757162140113,-0.516523,64.068367,1.35367
0,0.0,mixamorig:RightToeBase,-1.2217304763960273e-07,2.6179938779914742e-08,-3.198482907760432e-15,0.9999999999999922,-0.516523,64.068367,1.35367
0,0.0,mixamorig:RightToe_End,0.0,8.726646259971647e-09,0.0,1.0,-0.516523,64.068367,1.35367
0,0.0,mixamorig:LeftUpLeg,-0.5705074361636214,0.06787830134230863,0.10477505310762864,0.8117487232729028,-0.516523,64.068367,1.35367
0,0.0,mixamorig:LeftLeg,0.7214653495612945,0.05517253823594575,0.06475243814259175,0.6872051092371129,-0.516523,64.068367,1.35367
0,0.0,mixamorig:LeftFoot,-0.05214906505408682,0.03071514620253359,0.048762061826508905,0.9969750830056734,-0.516523,64.068367,1.35367
0,0.0,mixamorig:LeftToeBase,-0.0007286399916487932,7.85334369072521e-08,-8.78387119453405e-09,0.999999734541843,-0.516523,64.068367,1.35367
0,0.0,mixamorig:LeftToe_End,0.0,0.0,0.0,1.0,-0.516523,64.068367,1.35367
1,0.033333,mixamorig:Hips,-0.15419302932554152,-0.06867558914319626,-0.057189468798900814,0.9839906187671441,-0.512158,64.068703,1.342978
1,0.033333,mixamorig:Spine,0.05293380950822722,0.02487219884135529,0.03407348912988289,0.9977065615070688,-0.512158,64.068703,1.342978
1,0.033333,mixamorig:Spine1,0.09438429940664764,0.003240327409124042,0.020768267648565493,0.9953139119708292,-0.512158,64.068703,1.342978
1,0.033333,mixamorig:Spine2,0.09426679112575584,0.003725157921116729,0.021220120870669636,0.9953138207417548,-0.512158,64.068703,1.342978
1,0.033333,mixamorig:Neck,-0.03533440424882248,0.00549099772103466,-0.0059136000239540295,0.9993429632289234,-0.512158,64.068703,1.342978
1,0.033333,mixamorig:Head,-0.10725376872830458,0.01590999529662736,0.030530803591477376,0.9936354317229712,-0.512158,64.068703,1.342978
1,0.033333,mixamorig:HeadTop_End,-8.726646259971647e-09,0.0,0.0,1.0,-0.512158,64.068703,1.342978
1,0.033333,mixamorig:RightShoulder,0.040173885477164585,0.1154199369339303,0.09758326872711806,0.9876951972893087,-0.512158,64.068703,1.342978
1,0.033333,mixamorig:RightArm,-0.14597140692784974,0.2606010640999277,0.13309843118241793,0.9450207623995722,-0.512158,64.068703,1.342978
1,0.033333,mixamorig:RightForeArm,1.2137674438215065e-07,0.6639316681785057,6.424399404917995e-07,0.7477932468197872,-0.512158,64.068703,1.342978
1,0.033333,mixamorig:RightHand,-0.06679730693238076,0.021433824030680858,-0.255153649910712,0.964352283095366,-0.512158,64.068703,1.342978
1,0.033333,mixamorig:RightHandThumb1,0.07857087713703934,0.04362284492962729,0.2423676767668616,0.9660132369304243,-0.512158,64.068703,1.342978
1,0.033333,mixamorig:RightHandThumb2,0.03237688291284002,-0.5903907433712335,-0.08804651435671772,0.8016472534126483,-0.512158,64.068703,1.342978
1,0.033333,mixamorig:RightHandThumb3,-0.003251058639008429,-0.27468183775940136,-0.06005368314752339,0.9596524755156215,-0.512158,64.068703,1.342978
1,0.033333,mixamorig:RightHandThumb4,5.2359877179058044e-08,-4.36332317567843e-08,8.72664397534098e-09,0.9999999999999977,-0.512158,64.068703,1.342978
1,0.033333,mixamorig:RightHandIndex1,5.77001378242724e-08,-0.07975932778007015,0.6544764712682768,0.751863683248694,-0.512158,64.068703,1.342978
1,0.033333,mixamorig:RightHandIndex2,-1.2943030180338806e-07,-0.06597006103991426,0.5413270826401576,0.8382201027454956,-0.512158,64.068703,1.342978
1,0.033333,mixamorig:RightHandIndex3,-5.974005040871896e-09,-0.03440603939713502,0.2823226599250848,0.9587023209243981,-0.512158,64.068703,1.342978
1,0.033333,mixamorig:RightHandIndex4,-7.615435494667715e-17,-8.726646259971647e-09,8.726646259971647e-09,0.9999999999999999,-0.512158,64.068703,1.342978
1,0.033333,mixamorig:RightHandMiddle1,3.720805574807222e-08,-0.07975929840966334,0.6544764747423848,0.7518636833402566,-0.512158,64.068703,1.342978
1,0.033333,mixamorig:RightHandMiddle2,-1.5137485277278417e-07,-0.06597004686800437,0.5413270843672496,0.838220102745492,-0.512158,64.068703,1.342978
1,0.033333,mixamorig:RightHandMiddle3,4.861359702859673e-09,-0.03440603349619481,0.2823226597877233,0.9587023211766227,-0.512158,64.068703,1.342978
1,0.033333,mixamorig:RightHandMiddle4,0.0,0.0,0.0,1.0,-0.512158,64.068703,1.342978
1,0.033333,mixamorig:RightHandRing1,4.8641522802081914e-08,-0.0797593041210452,0.6544764281176134,0.7518637233199477,-0.512158,64.068703,1.342978
1,0.033333,mixamorig:RightHandRing2,-9.870274107265726e-08,-0.06597006791589272,0.5413270302347832,0.838220136048015,-0.512158,64.068703,1.342978
1,0.033333,mixamorig:RightHandRing3,-3.5048963215118127e-09,-0.03440603103246483,0.28232266008797274,0.9587023211766227,-0.512158,64.068703,1.342978
1,0.033333,mixamorig:RightHandRing4,2.284630648400314e-16,2.6179938779914944e-08,8.726646259971646e-09,0.9999999999999997,-0.512158,64.068703,1.342978
1,0.033333,mixamorig:RightHandPinky1,5.275556316514115e-08,-0.07975934654119103,0.6544764691922793,0.751863683065572,-0.512158,64.068703,1.342978
1,0.033333,mixamorig:RightHandPinky2,-8.845584739201754e-08,-0.06597011599552204,0.5413270258293071,0.8382201351091051,-0.512158,64.068703,1.342978
1,0.033333,mixamorig:RightHandPinky3,-1.0984677131461864e-07,-0.034406029025424084,0.282322855325935,0.9587022637541338,-0.512158,64.068703,1.342978
1,0.033333,mixamorig:RightHandPinky4,8.726646564589066e-09,1.745329236763458e-08,1.7453292672252e-08,0.9999999999999997,-0.512158,64.068703,1.342978
1,0.033333,mixamorig:LeftShoulder,0.010763673363453494,0.001501514886951513,-0.09352292136473157,0.9955578094556717,-0.512158,64.068703,1.342978
1,0.033333,mixamorig:LeftArm,-0.09557477937034284,-0.4180214808163642,-0.281324034466934,0.8584755621190693,-0.512158,64.068703,1.342978
1,0.033333,mixamorig:LeftForeArm,6.155648358798332e-08,-0.6560749078926958,-6.155648358798332e-08,0.7546957766104055,-0.512158,64.068703,1.342978
1,0.033333,mixamorig:LeftHand,-0.008092513294950128,0.006537803534019834,0.23035821708807203,0.9730502865595007,-0.512158,64.068703,1.342978
1,0.033333,mixamorig:LeftHandThumb1,0.1839758527988286,-0.17327888180100742,-0.17981866965603852,0.9506800517271143,-0.512158,64.068703,1.342978
1,0.033333,mixamorig:LeftHandThumb2,0.1990023086383485,0.571899458392269,-0.040483138044593726,0.7947894099579456,-0.512158,64.068703,1.342978
1,0.033333,mixamorig:LeftHandThumb3,0.07673589050540557,0.2846245226684151,-0.017762716057022388,0.9553978072627113,-0.512158,64.068703,1.342978
1,0.033333,mixamorig:LeftHandThumb4,1.7453292824560705e-08,3.4906584887577876e-08,8.726646869206482e-09,0.9999999999999992,-0.512158,64.068703,1.342978
1,0.033333,mixamorig:LeftHandIndex1,-9.85888060182713e-07,0.07972778542612093,-0.660645167850191,0.7464525721211411,-0.512158,64.068703,1.342978
1,0.033333,mixamorig:LeftHandIndex2,-1.020459293251902e-06,0.0760277761067104,-0.6299836285885251,0.7728780013492829,-0.512158,64.068703,1.342978
1,0.033333,mixamorig:LeftHandIndex3,-4.820104796504074e-07,0.04037535819379641,-0.334560561194648,0.9415089279149788,-0.512158,64.068703,1.342978
1,0.033333,mixamorig:LeftHandIndex4,1.7453292519943295e-08,0.0,0.0,0.9999999999999999,-0.512158,64.068703,1.342978
1,0.033333,mixamorig:LeftHandMiddle1,-9.652110942619715e-07,0.07971531227740014,-0.6605410219900957,0.7465460650595279,-0.512158,64.068703,1.342978
1,0.033333,mixamorig:LeftHandMiddle2,-9.786144645022215e-07,0.07604067133510721,-0.6300915355065939,0.7727887636248932,-0.512158,64.068703,1.342978
1,0.033333,mixamorig:LeftHandMiddle3,-3.8621027974444293e-07,0.0403754178685512,-0.33456041662305,0.9415089767287416,-0.512158,64.068703,1.342978
1,0.033333,mixamorig:LeftHandMiddle4,-8.72664625997164e-09,-4.363323129985823e-08,3.807717747333857e-16,0.999999999999999,-0.512158,64.068703,1.342978
1,0.033333,mixamorig:LeftHandRing1,-9.549616553363582e-07,0.0797278084870461,-0.660645119468972,0.7464526124776902,-0.512158,64.068703,1.342978
1,0.033333,mixamorig:LeftHandRing2,-1.0105959081910626e-06,0.0760277504695221,-0.6299836312037678,0.7728780017394971,-0.512158,64.068703,1.342978
1,0.033333,mixamorig:LeftHandRing3,-4.626499828501355e-07,0.04037535581978062,-0.33456056071257545,0.9415089281880971,-0.512158,64.068703,1.342978
1,0.033333,mixamorig:LeftHandRing4,-8.726646259971647e-09,0.0,0.0,1.0,-0.512158,64.068703,1.342978
1,0.033333,mixamorig:LeftHandPinky1,0.023722988341236696,0.10608147401854841,-0.6569023541440259,0.7460986783356813,-0.512158,64.068703,1.342978
1,0.033333,mixamorig:LeftHandPinky2,0.022621936889512265,0.04864028633264746,-0.6330236734866495,0.7722715839148253,-0.512158,64.068703,1.342978
1,0.033333,mixamorig:LeftHandPinky3,-4.877603049166742e-07,0.04037535527423461,-0.33456050403348125,0.9415089483521144,-0.512158,64.068703,1.342978
1,0.033333,mixamorig:LeftHandPinky4,8.72664603150858e-09,-2.6179938856069297e-08,8.72664603150858e-09,0.9999999999999997,-0.512158,64.068703,1.342978
1,0.033333,mixamorig:RightUpLeg,-0.5708308362281919,-0.04531365020743723,-0.0038981141372638026,0.8198070713418336,-0.512158,64.068703,1.342978
1,0.033333,mixamorig:RightLeg,0.4235461813881329,-0.002390717497271908,-0.00207132873333808,0.9058689895888133,-0.512158,64.068703,1.342978
1,0.033333,mixamorig:RightFoot,0.31305483774580173,-0.0059420248424424844,0.11802596651724256,0.9423540906328111,-0.512158,64.068703,1.342978
1,0.033333,mixamorig:RightToeBase,-7.853981649205346e-08,1.745329183455405e-08,-8.726647630750009e-09,0.9999999999999968,-0.512158,64.068703,1.342978
1,0.033333,mixamorig:RightToe_End,0.0,0.0,0.0,1.0,-0.512158,64.068703,1.342978
1,0.033333,mixamorig:LeftUpLeg,-0.5701179615465524,0.06799826672633602,0.10499550302420507,0.8119837990926372,-0.512158,64.068703,1.342978
1,0.033333,mixamorig:LeftLeg,0.7214657760581732,0.055169747403315234,0.06476270729748614,0.6872039178378806,-0.512158,64.068703,1.342978
1,0.033333,mixamorig:LeftFoot,-0.05209332133605406,0.030822154057025798,0.04842719568771547,0.9969910167144372,-0.512158,64.068703,1.342978
1,0.033333,mixamorig:LeftToeBase,-0.000768616746959464,6.109321322216415e-08,8.67969155702194e-09,0.9999997046141026,-0.512158,64.068703,1.342978
1,0.033333,mixamorig:LeftToe_End,0.0,0.0,0.0,1.0,-0.512158,64.068703,1.342978
2,0.066666,mixamorig:Hips,-0.15455128792696612,-0.06904400852750005,-0.05718902366647215,0.9839086542248962,-0.507129,64.06868,1.331995
2,0.066666,mixamorig:Spine,0.053450315671496336,0.02509639995469539,0.033979961335988636,0.9976765992502461,-0.507129,64.06868,1.331995
2,0.066666,mixamorig:Spine1,0.09523550848442677,0.0033490843055993032,0.020194309989113163,0.9952442772516154,-0.507129,64.06868,1.331995
2,0.066666,mixamorig:Spine2,0.09511612916631677,0.0038553494056008486,0.020663839464309452,0.9952442232899272,-0.507129,64.06868,1.331995
2,0.066666,mixamorig:Neck,-0.034970916949515124,0.005207478974141286,-0.005416451947129913,0.9993600848436706,-0.507129,64.06868,1.331995
2,0.066666,mixamorig:Head,-0.10573603756413909,0.015090416000746688,0.030092705305825234,0.9938242293245503,-0.507129,64.06868,1.331995
2,0.066666,mixamorig:HeadTop_End,8.726646259971647e-09,0.0,0.0,1.0,-0.507129,64.06868,1.331995
2,0.066666,mixamorig:RightShoulder,0.040203281950702566,0.11555444825016424,0.09751485082746046,0.9876850305021792,-0.507129,64.06868,1.331995
2,0.066666,mixamorig:RightArm,-0.14568503422569007,0.25996281164303586,0.13271509254709485,0.9452946162840045,-0.507129,64.06868,1.331995
2,0.066666,mixamorig:RightForeArm,3.91063942114764e-09,0.6662895062848767,7.723673773956214e-07,0.745693163314549,-0.507129,64.06868,1.331995
2,0.066666,mixamorig:RightHand,-0.06951009434858224,0.023650861022153517,-0.25033614218302863,0.9653708093129192,-0.507129,64.06868,1.331995
2,0.066666,mixamorig:RightHandThumb1,0.07857088889243952,0.04362288442174702,0.2423677126374846,0.9660132251911734,-0.507129,64.06868,1.331995
2,0.066666,mixamorig:RightHandThumb2,0.032376824725192,-0.5903907511787349,-0.08804648750960327,0.8016472529613913,-0.507129,64.06868,1.331995
2,0.066666,mixamorig:RightHandThumb3,-0.0032511148637909618,-0.274681841456243,-0.06005367474271233,0.9596524747929567,-0.507129,64.06868,1.331995
2,0.066666,mixamorig:RightHandThumb4,8.72664648843471e-09,2.617993870376059e-08,8.72664648843471e-09,0.9999999999999997,-0.507129,64.06868,1.331995
2,0.066666,mixamorig:RightHandIndex1,6.597261336147446e-08,-0.07975926578532244,0.6544764781922973,0.7518636837980602,-0.507129,64.06868,1.331995
2,0.066666,mixamorig:RightHandIndex2,-1.491834478666657e-07,-0.06597002755215915,0.5413270859942884,0.8382201032149477,-0.507129,64.06868,1.331995
2,0.066666,mixamorig:RightHandIndex3,3.4956526746145964e-08,-0.03440605171578583,0.2823226835226059,0.9587023135332072,-0.507129,64.06868,1.331995
2,0.066666,mixamorig:RightHandIndex4,0.0,0.0,-8.726646259971647e-09,1.0,-0.507129,64.06868,1.331995
2,0.066666,mixamorig:RightHandMiddle1,3.5519025292965516e-08,-0.07975929269827664,0.6544764295096758,0.7518637233199484,-0.507129,64.06868,1.331995
2,0.066666,mixamorig:RightHandMiddle2,-1.0310294096161656e-07,-0.06597003658013387,0.5413270841671445,0.8382201036844097,-0.507129,64.06868,1.331995
2,0.066666,mixamorig:RightHandMiddle3,-2.517562580460285e-08,-0.03440604283434523,0.28232266036269577,0.9587023206721733,-0.507129,64.06868,1.331995
2,0.066666,mixamorig:RightHandMiddle4,8.726646336126002e-09,-8.726646183817292e-09,-8.726646336126002e-09,0.9999999999999999,-0.507129,64.06868,1.331995
2,0.066666,mixamorig:RightHandRing1,6.178620937047223e-08,-0.07975924212629312,0.6544763891128894,0.751863763849003,-0.507129,64.06868,1.331995
2,0.066666,mixamorig:RightHandRing2,-1.250474919561005e-07,-0.06597002240822392,0.5413270858942357,0.8382201036844067,-0.507129,64.06868,1.331995
2,0.066666,mixamorig:RightHandRing3,7.3304684268620135e-09,-0.03440602513152462,0.28232265995061123,0.958702321428847,-0.507129,64.06868,1.331995
2,0.066666,mixamorig:RightHandRing4,4.36332312998582e-08,-1.5230870989335423e-15,3.490658503988655e-08,0.9999999999999984,-0.507129,64.06868,1.331995
2,0.066666,mixamorig:RightHandPinky1,5.6083464079745554e-08,-0.07975930330756455,0.6544764740403052,0.7518636834318165,-0.507129,64.06868,1.331995
2,0.066666,mixamorig:RightHandPinky2,-1.0089414482990003e-07,-0.06597008723173792,0.5413270286077432,0.8382201355785593,-0.507129,64.06868,1.331995
2,0.066666,mixamorig:RightHandPinky3,-6.650530768328115e-08,-0.034406005421672,0.2823228547764873,0.9587022647630358,-0.507129,64.06868,1.331995
2,0.066666,mixamorig:RightHandPinky4,-1.745329251994329e-08,1.745329251994329e-08,-3.046174197867086e-16,0.9999999999999997,-0.507129,64.06868,1.331995
2,0.066666,mixamorig:LeftShoulder,0.010776773697393084,0.0013340955903766046,-0.09298499532362303,0.9956082924435176,-0.507129,64.06868,1.331995
2,0.066666,mixamorig:LeftArm,-0.0974064227525148,-0.41678982369953604,-0.2825989410796534,0.8584498064346725,-0.507129,64.06868,1.331995
2,0.066666,mixamorig:LeftForeArm,9.32603459666685e-08,-0.6563080723496604,-2.9855274617535835e-08,0.7544930179721104,-0.507129,64.06868,1.331995
2,0.066666,mixamorig:LeftHand,-0.008833392643024528,0.005018218943967404,0.23314737299234253,0.9723883437803099,-0.507129,64.06868,1.331995
2,0.066666,mixamorig:LeftHandThumb1,0.18397587216087735,-0.17327890188458128,-0.17981863485550673,0.9506800509019951,-0.507129,64.06868,1.331995
2,0.066666,mixamorig:LeftHandThumb2,0.1990023422169773,0.5718994660751114,-0.04048312391678157,0.7947893967417394,-0.507129,64.06868,1.331995
2,0.066666,mixamorig:LeftHandThumb3,0.07673589136851126,0.2846244922374821,-0.017762750507108606,0.9553978156186342,-0.507129,64.06868,1.331995
2,0.066666,mixamorig:LeftHandThumb4,-8.726646259971647e-09,1.7453292519943295e-08,-1.5230870989335428e-16,0.9999999999999998,-0.507129,64.06868,1.331995
2,0.066666,mixamorig:LeftHandIndex1,-9.354195716374778e-07,0.07972782578269486,-0.6606451173817025,0.746452612477715,-0.507129,64.06868,1.331995
2,0.066666,mixamorig:LeftHandIndex2,-1.0426033172197227e-06,0.07602780295943563,-0.6299836259861571,0.7728780008289846,-0.507129,64.06868,1.331995
2,0.066666,mixamorig:LeftHandIndex3,-4.789761082317469e-07,0.04037533063463673,-0.33456050470131193,0.9415089491714446,-0.507129,64.06868,1.331995
2,0.066666,mixamorig:LeftHandIndex4,0.0,0.0,8.726646259971647e-09,1.0,-0.507129,64.06868,1.331995
2,0.066666,mixamorig:LeftHandMiddle1,-9.326368771246569e-07,0.07971534109893925,-0.6605410185118583,0.7465460650595693,-0.507129,64.06868,1.331995
2,0.066666,mixamorig:LeftHandMiddle2,-9.826295273142306e-07,0.07604070918187779,-0.6300914843694962,0.7727888015953626,-0.507129,64.06868,1.331995
2,0.066666,mixamorig:LeftHandMiddle3,-4.1557909923728514e-07,0.040375370417801024,-0.3345604192752031,0.9415089778211639,-0.507129,64.06868,1.331995
2,0.066666,mixamorig:LeftHandMiddle4,1.7453292596097645e-08,-8.726646107662936e-09,-8.726646412280356e-09,0.9999999999999998,-0.507129,64.06868,1.331995
2,0.066666,mixamorig:LeftHandRing1,-9.172925562288737e-07,0.07972781859338941,-0.6606451180681927,0.7464526126380442,-0.507129,64.06868,1.331995
2,0.066666,mixamorig:LeftHandRing2,-1.033441430473096e-06,0.07602783287873092,-0.6299836226945691,0.7728780005688625,-0.507129,64.06868,1.331995
2,0.066666,mixamorig:LeftHandRing3,-4.988256467938421e-07,0.040375305449451546,-0.33456053085220194,0.9415089409588778,-0.507129,64.06868,1.331995
2,0.066666,mixamorig:LeftHandRing4,-8.726646183817292e-09,-8.726646336126002e-09,-8.726646183817292e-09,0.9999999999999999,-0.507129,64.06868,1.331995
2,0.066666,mixamorig:LeftHandPinky1,0.02372300928397325,0.10608151557241971,-0.6569023476284672,0.7460986774982109,-0.507129,64.06868,1.331995
2,0.066666,mixamorig:LeftHandPinky2,0.022621922671497822,0.04864033101540102,-0.6330236703641893,0.7722715840764875,-0.507129,64.06868,1.331995
2,0.066666,mixamorig:LeftHandPinky3,-4.925594112802306e-07,0.04037537170064608,-0.33456047893961405,0.941508956564667,-0.507129,64.06868,1.331995
2,0.066666,mixamorig:LeftHandPinky4,8.726646183817292e-09,-8.726646336126002e-09,8.726646183817292e-09,0.9999999999999999,-0.507129,64.06868,1.331995
